timestamp,open,high,low,close,volume
14/03/2016,127.82,128.39,127.66,127.76,5176989
11/03/2016,128.82,128.88,127.21,127.36,8927006
10/03/2016,129.5,129.84,127.92,128.66,10092026
09/03/2016,129.08,129.69,128.81,129.19,7194693
08/03/2016,130.35,130.99,129.95,129.98,7175371
07/03/2016,128.45,128.67,128.05,128.56,5493336
04/03/2016,128.75,129.13,127.76,128.6,8687010
03/03/2016,129.07,129.94,128.77,129.43,6395336
02/03/2016,128.32,128.97,128.21,128.96,7047705
01/03/2016,130.82,130.85,128.32,128.43,13729116
29/02/2016,130.47,131.17,130.42,130.98,8016109
26/02/2016,130.31,130.81,130.04,130.41,9244954
25/02/2016,131.48,132.56,131.32,131.68,6097222
24/02/2016,132.4,133.39,130.95,131.21,9091189
23/02/2016,129.88,131.74,129.78,131.47,8320727
22/02/2016,131.1,131.11,130.7,130.94,5054326
19/02/2016,130.94,131.82,130.73,131.01,8188740
18/02/2016,129.41,131,129.36,130.9,10196700
17/02/2016,129.64,129.83,128.71,129.31,13157299
16/02/2016,130.72,130.75,129.81,130.11,11766006
12/02/2016,132.64,133.13,130.93,131.5,13888427
11/02/2016,134.44,135.25,133.01,133.72,21620249
10/02/2016,131.7,132.84,131.11,132.79,12797068
09/02/2016,132.04,132.06,130.96,131.63,15232056
08/02/2016,129.72,131.63,129.68,131.49,14452163
05/02/2016,127.89,129,127.59,128.72,9200847
04/02/2016,128.22,128.59,127.51,128.57,9953521
03/02/2016,128.28,129.94,127.92,127.95,13308995
02/02/2016,128.1,129.04,128,129.02,10399965
01/02/2016,126.79,127.07,126.29,126.67,9948356
29/01/2016,127.41,127.86,126.92,127.3,13170724
28/01/2016,125.54,126.41,125.46,126.23,10575351
27/01/2016,125.75,126.29,125.19,126.05,7957753
26/01/2016,125.99,126.46,125.75,126.08,5692621
25/01/2016,125.95,126.27,125.65,126.02,5738192
22/01/2016,124.91,125.53,124.52,125.34,10164328
21/01/2016,126.94,127.29,125.67,125.82,11001621
20/01/2016,126.98,127.92,126.42,126.68,17283292
19/01/2016,125.13,126.07,124.95,125.36,8926594
15/01/2016,125.4,125.96,125.08,125.75,13976332
14/01/2016,124.47,124.97,123.34,123.82,12873776
13/01/2016,123.53,125.5,123.27,124.99,15577552
12/01/2016,122.34,124.32,122.15,123.77,12897720
11/01/2016,122.04,122.79,121.86,122.01,10040254
08/01/2016,122.43,123.47,122.23,123.36,9577237
07/01/2016,122.68,122.93,121.79,122.81,10202158
06/01/2016,122.3,122.62,122.05,122.59,8916942
05/01/2016,120.88,121.5,120.66,120.96,6242567
04/01/2016,121.93,122.45,121.32,121.45,10591941
31/12/2015,120.57,120.86,120.25,120.58,7897690
30/12/2015,119.92,120.54,119.67,120.04,5508875
29/12/2015,121.69,121.74,120.01,120.16,7787496
28/12/2015,121.99,122.67,121.85,122.19,7586564
24/12/2015,121.47,121.87,121.4,121.83,3364567
23/12/2015,121.23,121.61,120.87,121.39,7287134
22/12/2015,122.65,122.8,121.99,122.31,5445763
21/12/2015,123.43,123.78,122.92,123.2,7494943
18/12/2015,123.08,123.52,122.82,123.23,10171700
17/12/2015,121.78,122.78,121.64,122.55,9922991
16/12/2015,121.07,122.17,120.5,121.18,10988572
15/12/2015,121.02,121.6,120.83,121.44,8795455
14/12/2015,123.08,123.15,121.75,122.16,10661052
11/12/2015,123.03,124.1,122.87,123.76,12299538
10/12/2015,121.79,122.03,121.49,121.84,5606896
09/12/2015,121.35,122.15,120.51,121.68,8993896
08/12/2015,122.28,122.43,121.45,121.81,7257521
07/12/2015,120.81,122.46,120.8,121.75,9016691
04/12/2015,119.53,120.93,119.47,120.58,11843829
03/12/2015,121.36,121.4,118.99,119.53,16612180
02/12/2015,122.66,123.04,122.19,122.87,7345805
01/12/2015,121.26,122.85,121.26,122.83,12766590
30/11/2015,121.1,121.53,121.06,121.45,5179764
27/11/2015,121.25,121.32,120.96,120.97,2570644
25/11/2015,121.17,121.42,120.95,121.09,3280898
24/11/2015,120.9,121.2,120.58,120.81,3371479
23/11/2015,120.53,121.12,120.32,120.82,5436264
20/11/2015,120.93,121.04,120.28,120.45,5971025
19/11/2015,120.88,121.15,120.68,120.82,6643031
18/11/2015,119.58,120.19,119.36,120.02,5233883
17/11/2015,119,120.13,118.66,119.77,5122919
16/11/2015,119.79,120,119.13,119.57,5485337
13/11/2015,119.32,119.9,119.22,119.68,7906585
12/11/2015,118.75,119.44,118.7,119,6805727
11/11/2015,118.35,118.58,118.27,118.43,2857898
10/11/2015,118.5,119.21,118.38,118.68,6712535
09/11/2015,118.1,118.9,118,118.33,9159480
06/11/2015,119.49,119.53,118.74,119,10604737
05/11/2015,121.05,121.06,120.3,120.77,7268407
04/11/2015,121.1,121.54,120.7,121.09,5980819
03/11/2015,121.65,121.74,120.79,120.95,8921581
02/11/2015,121.78,122.18,121.68,121.95,8751010
30/10/2015,122.24,122.81,122.02,122.78,11861389
29/10/2015,123.18,123.22,121.7,121.87,12107974
28/10/2015,124.27,124.34,123.3,123.83,8468672
27/10/2015,124.02,124.9,124.02,124.33,7156769
26/10/2015,123.87,124.2,123.81,124.02,5859785
23/10/2015,123.1,123.46,122.85,123.2,7058213
22/10/2015,124.1,124.78,123.51,124.26,6934112
21/10/2015,123.61,124.22,123.47,124.05,6603844
20/10/2015,122.8,122.97,122.55,122.83,6431302
19/10/2015,123.79,123.97,122.91,123.59,6238361
16/10/2015,124.25,124.47,123.87,123.93,8048318
15/10/2015,124.31,124.46,123.78,123.89,6924268
14/10/2015,123.7,124.55,123.3,124.5,9738108
13/10/2015,123.53,123.6,122.8,123.42,6147248
12/10/2015,123.03,123.43,122.91,123.21,4241027
09/10/2015,121.97,122.64,121.9,122.28,9038104
08/10/2015,123.29,123.37,121.66,121.96,12882333
07/10/2015,122.81,123.33,122.51,122.99,6712790
06/10/2015,122.55,123.6,122.41,123.4,5687786
05/10/2015,123.72,123.83,122.78,122.87,11362675
02/10/2015,125.59,126.21,124.18,124.56,13000403
01/10/2015,124.08,124.52,123.66,123.81,9069447
30/09/2015,123.41,123.8,123.12,123.54,9832571
29/09/2015,123.54,124.29,123.25,123.97,9006123
28/09/2015,122.2,123.77,122.2,123.62,9833354
25/09/2015,121.65,121.93,121.27,121.54,8383733
24/09/2015,123.17,123.68,122.49,122.6,9605760
23/09/2015,121.62,122.07,120.99,121.77,6769859
22/09/2015,121.44,122.39,121.14,121.78,9968204
21/09/2015,121.01,121.11,119.78,120.11,10085551
18/09/2015,121.21,122.2,121.13,122.1,14963338
17/09/2015,118.88,120.37,118.73,120.25,19843582
16/09/2015,118.96,119.44,118.55,118.8,6949781
15/09/2015,120.89,121.05,119.12,119.25,11894974
14/09/2015,121.95,122.15,121.28,121.58,4221733
11/09/2015,121.47,122.08,121.33,121.39,5890921
10/09/2015,121.02,121.19,120.45,120.63,6789671
09/09/2015,119.63,121.71,119.56,121.45,7441863
08/09/2015,121.38,121.56,120.76,120.87,7049499
04/09/2015,122.45,122.93,121.82,122.68,7951303
03/09/2015,121.38,121.67,120.71,121.51,7042492
02/09/2015,121.42,121.98,120.86,120.98,9515229
01/09/2015,121.64,122.09,120.98,122.03,15298248
31/08/2015,123.36,123.47,121.34,121.42,8617562
28/08/2015,123.15,123.47,122.23,122.36,9946158
27/08/2015,121.82,122.87,121.65,122,9126952
26/08/2015,123,123.51,121.36,121.9,16429934
25/08/2015,124.55,124.79,123.56,124.33,15354785
24/08/2015,128.31,128.92,125.82,126.34,16663414
21/08/2015,126.16,126.74,125.59,126.39,10718318
20/08/2015,125.37,126.1,125.18,126.02,9078313
19/08/2015,123.06,124.93,122.99,124.72,10731141
18/08/2015,123.8,124.29,123.38,123.54,5024294
17/08/2015,124.71,125.1,124.39,124.52,7880324
14/08/2015,123.47,124.37,123.2,123.96,4324742
13/08/2015,123.83,124.42,123.22,123.67,7691434
12/08/2015,124.93,125.71,124,124.07,8455249
11/08/2015,124.3,125.13,124.16,124.75,11145702
10/08/2015,123.41,123.57,122.52,122.8,7461656
07/08/2015,123.3,124.5,123.24,124.34,8316980
06/08/2015,122,122.87,122,122.73,6118061
05/08/2015,121.77,121.91,121.19,121.65,7574389
04/08/2015,123.16,123.32,122.46,122.57,6448757
03/08/2015,122.32,123.75,122.32,123.55,11753736
31/07/2015,122.44,122.9,122.06,122.53,9178422
30/07/2015,121.21,121.94,121.15,121.63,6146626
29/07/2015,121.02,121.17,120.42,120.74,6706432
28/07/2015,121.16,121.57,120.9,121.15,9128181
27/07/2015,122.19,122.29,121.48,122.04,8171957
24/07/2015,121.5,121.55,120.92,121.39,7307882
23/07/2015,119.6,121.2,119.45,121.09,9087712
22/07/2015,119.01,119.9,118.95,119.6,6228919
21/07/2015,117.68,118.93,117.66,118.86,5627455
20/07/2015,118.29,118.65,117.9,118.22,5940984
17/07/2015,118.37,118.89,118.36,118.72,7404940
16/07/2015,116.89,118.16,116.87,118.11,7306517
15/07/2015,116.11,117.55,116.04,117.29,8720406
14/07/2015,116.02,116.27,115.66,116.07,4227782
13/07/2015,115.39,116.46,115.39,115.69,8006723
10/07/2015,116.04,116.72,115.76,116.05,13636624
09/07/2015,118.7,119.12,117.85,117.92,11108879
08/07/2015,120.02,120.57,119.5,120.29,9951815
07/07/2015,119.66,120.49,118.95,119.26,16160105
06/07/2015,118.05,118.65,117.06,118.15,10605806
02/07/2015,116.32,116.66,115.88,116.07,6682132
01/07/2015,115.82,116.36,115.43,115.62,12451476
30/06/2015,117.4,118.7,117.33,117.53,13469011
29/06/2015,116.96,118.67,116.46,118.21,17132910
26/06/2015,115.67,115.87,114.88,115.23,11672979
25/06/2015,116.59,117.08,116.19,116.54,8287821
24/06/2015,116.51,117.17,116.16,116.95,8600392
23/06/2015,115.73,116.96,115.69,115.95,8945108
22/06/2015,117.84,118.14,116.59,116.65,9768973
19/06/2015,118.51,119.19,118.49,119.08,10439248
18/06/2015,117.37,117.74,116.75,117.6,10123276
17/06/2015,118.5,118.63,117.25,118.15,13626103
16/06/2015,118.61,119.08,117.94,119.06,7046378
15/06/2015,118.89,119.06,117.74,118.14,8194180
12/06/2015,117.59,119.07,117.55,117.97,7863117
11/06/2015,116.56,117.97,116.24,117.95,13849269
10/06/2015,115.92,116.13,115.26,115.52,12183562
09/06/2015,117.06,117.13,116.11,116.54,12393893
08/06/2015,117.96,118.16,117.37,117.47,5333972
05/06/2015,117.84,118.57,117.38,117.6,11200153
04/06/2015,118.26,119.29,118.14,119.05,10859277
03/06/2015,118.39,118.6,117.2,117.52,14810887
02/06/2015,120.17,120.26,119.11,119.44,10076179
01/06/2015,122.11,122.38,120.69,121.13,13108065
29/05/2015,123.23,123.57,122.51,122.71,7911982
28/05/2015,122.5,123.03,122.22,122.44,6237616
27/05/2015,122.18,122.86,121.61,122.74,6490255
26/05/2015,120.84,122.55,120.74,122.46,10469658
22/05/2015,120.65,120.75,119.8,120.4,5417933
21/05/2015,119.58,120.61,119.45,120.35,11760652
20/05/2015,118.77,119.45,118.18,118.69,7789665
19/05/2015,118.27,119.84,118.13,118.49,8435326
18/05/2015,120.32,120.43,119.47,119.55,10208341
15/05/2015,120.38,121.91,120.29,121.59,12630621
14/05/2015,118.92,119.83,118.69,119.2,9128441
13/05/2015,120.65,120.72,118.64,118.88,15759976
12/05/2015,119.14,120.63,118.82,119.84,15861707
11/05/2015,121.62,121.65,119.5,119.53,13738591
08/05/2015,123.38,123.55,122.31,122.51,11716437
07/05/2015,121.43,122.57,121.35,122.18,11933674
06/05/2015,121.99,122.06,120.37,120.56,14355025
05/05/2015,122.86,123.03,121.69,122.66,13935494
04/05/2015,124.3,124.53,122.72,122.83,9144659
01/05/2015,124.73,125.04,123.69,124,12378465
30/04/2015,125.04,126.17,124.51,125.95,12875959
29/04/2015,125.81,126.44,125.28,125.73,11554821
28/04/2015,128.17,128.74,127.26,127.29,7464325
27/04/2015,129.07,129.5,128.37,129.07,4334926
24/04/2015,128.64,129.43,128.59,129.07,4773030
23/04/2015,127.8,128.85,127.61,128.27,6843409
22/04/2015,129.5,129.55,127.54,127.72,9707563
21/04/2015,130.23,130.45,129.56,129.7,4563763
20/04/2015,130.94,131.01,129.93,130.29,4949441
17/04/2015,129.77,131.7,129.7,131.45,7268774
16/04/2015,130.83,130.86,129.41,129.96,7085505
15/04/2015,131.05,131.27,130.32,130.61,4425222
14/04/2015,131.31,131.86,130.48,130.72,6075465
13/04/2015,129.53,129.98,129.39,129.8,4010619
10/04/2015,130.32,130.45,129.55,129.62,4842983
09/04/2015,130.87,130.92,129.13,129.43,6484206
08/04/2015,131.02,131.36,130.02,131.13,5378896
07/04/2015,130.23,131.22,129.85,131.09,4764948
06/04/2015,131.43,131.48,129.72,130,5923761
02/04/2015,131.93,131.97,130.61,130.73,6663396
01/04/2015,131.33,132.48,131.3,132.13,9273941
31/03/2015,130.24,130.96,129.91,130.69,6844288
30/03/2015,130.9,131,130.09,130.41,7010587
27/03/2015,130.03,131.13,129.98,131.06,7907909
26/03/2015,131.05,131.14,129.18,129.45,9536292
25/03/2015,132.72,132.76,131.46,131.5,5635768
24/03/2015,131.83,132.64,131.48,132.62,6713032
23/03/2015,131.7,131.75,130.99,131.35,5555506
20/03/2015,131.22,131.7,131.14,131.51,5953751
19/03/2015,131.2,131.62,130.27,130.82,9543795
18/03/2015,129.91,131.53,128.61,131.49,13981903
17/03/2015,128.55,129.11,128.28,129,6313964
16/03/2015,127.94,128.15,127.27,127.94,6374608
13/03/2015,126.76,127.59,126.49,126.72,7247189
12/03/2015,128.2,128.2,126.72,127.11,10295863
11/03/2015,126.26,127.46,126.12,127.2,6663085
10/03/2015,125.97,126.44,125.76,126.28,9277945
09/03/2015,124.68,124.87,124.13,124.64,8889065
06/03/2015,124.67,124.83,122.97,123.5,20022904
05/03/2015,126.53,126.88,125.9,126.29,6044998
04/03/2015,126.94,127.04,126.16,126.45,6478887
03/03/2015,126.89,127.37,126.38,126.41,8599004
02/03/2015,129,129.07,126.77,126.87,11323970
27/02/2015,129.02,129.62,128.27,129.53,9225087
26/02/2015,129.7,130.3,128.4,128.45,11020500
25/02/2015,129.46,130.39,129.08,130.23,8019820
24/02/2015,127.65,129.79,127.18,129.67,11958343
23/02/2015,127.19,128.17,127.16,127.99,7500542
20/02/2015,127.05,128.01,126,126.54,12502546
19/02/2015,126.78,127.45,126.17,126.17,8584765
18/02/2015,126.82,127.74,126.47,127.01,14009187
17/02/2015,127.8,127.93,125.92,126.26,14968830
13/02/2015,129.51,129.53,128.09,128.19,8325223
12/02/2015,129.66,130.54,129.45,129.52,12548329
11/02/2015,129.7,130.27,128.96,129.95,6506362
10/02/2015,130.14,130.47,129.44,129.71,8290732
09/02/2015,131.97,131.98,130.75,130.75,8025546
06/02/2015,132.05,132.35,130.59,130.96,13685553
05/02/2015,134,134.23,133.11,133.32,8334585
04/02/2015,133.49,134.99,133.12,134.8,11360416
03/02/2015,135.65,135.79,134.37,134.57,14008703
02/02/2015,136.7,137.92,136.66,137.48,13689942
30/01/2015,135.87,138.5,135.87,138.28,14871221
29/01/2015,136.12,136.67,135.46,135.87,8881399
28/01/2015,134.75,137.41,134.7,136.77,12230298
27/01/2015,135.73,136.13,134.15,134.57,8079582
26/01/2015,134.84,135.19,134.05,134.36,5966478
23/01/2015,134.3,135.12,134.15,134.77,7334591
22/01/2015,134,134.18,132.28,132.92,10200015
21/01/2015,135.2,135.59,132.96,133.4,9803896
20/01/2015,134.13,135.11,134.07,134.96,7758724
16/01/2015,134.33,134.68,133.03,133.19,9390473
15/01/2015,132.85,135.03,132.68,134.91,11454237
14/01/2015,133.72,134.12,132.7,132.82,12324546
13/01/2015,131.39,132.61,131.14,131.82,8260840
12/01/2015,131,132.31,130.92,131.82,6658148
09/01/2015,129.2,131.11,129.04,131.07,9398821
08/01/2015,130.36,130.37,129.42,129.65,8055253
07/01/2015,130.7,131.97,130.17,131.39,9762919
06/01/2015,130.7,132.49,130.19,131.65,18331287
05/01/2015,128.01,129.63,127.96,129.32,9789519
02/01/2015,126.29,127.66,126.15,127.32,9431997
31/12/2014,125.7,126.17,125.65,125.92,4993301
30/12/2014,125.98,126.21,125.53,125.68,4372557
29/12/2014,124.91,125.66,124.81,125.34,4070721
26/12/2014,124.55,124.59,124.02,124.41,2921323
24/12/2014,123.06,124.06,122.93,123.95,4871374
23/12/2014,125.45,125.6,123.49,123.54,7406146
22/12/2014,125.45,126.19,125.32,126.04,4118783
19/12/2014,124.58,125.95,124.44,125.87,7894461
18/12/2014,124.93,125.1,124.2,124.2,12758214
17/12/2014,126.91,127.19,125.7,126.45,11558786
16/12/2014,127.36,127.72,126.36,127.6,7426434
15/12/2014,125.64,126.7,125.43,126.04,9387414
12/12/2014,125.45,126.35,125.02,126.3,9317388
11/12/2014,123.74,124.61,123.29,124.61,7863455
10/12/2014,123.18,124.4,123.08,124.1,6439191
09/12/2014,123.6,123.97,122.96,123.2,6639727
08/12/2014,121.42,122.84,121.14,122.57,6021774
05/12/2014,121.57,121.6,120.52,121.09,8030737
04/12/2014,120.75,121.8,120.62,121.8,4250485
03/12/2014,120.3,120.8,120.13,120.79,4868551
02/12/2014,120.84,120.85,120.29,120.32,5757162
01/12/2014,122.68,122.81,121.46,121.5,7728556
28/11/2014,122.13,122.67,122.13,122.49,4562187
26/11/2014,121.64,121.87,121.47,121.53,4339146
25/11/2014,120.37,121.27,120.31,121.2,6770006
24/11/2014,119.67,120.27,119.55,120.2,4033915
21/11/2014,119.57,120.16,119.52,120.1,3640144
20/11/2014,119.9,119.95,119.06,119.38,5683570
19/11/2014,118.88,119.58,118.76,118.76,5792474
18/11/2014,119.32,119.58,119.16,119.52,4471230
17/11/2014,119.78,119.79,118.88,119.19,4726190
14/11/2014,118.84,119.59,118.68,119.49,5191200
13/11/2014,118.7,119.18,118.44,118.91,4475902
12/11/2014,119.2,119.53,118.45,118.63,4040793
11/11/2014,118.48,118.81,118.34,118.73,2416470
10/11/2014,119.58,119.58,118.56,118.65,4787298
07/11/2014,118.72,119.75,118.68,119.75,8550548
06/11/2014,118.6,118.93,118.31,118.39,5901871
05/11/2014,118.91,119.37,118.82,119.16,4799628
04/11/2014,119.42,119.91,119.08,119.33,3664808
03/11/2014,118.9,119.16,118.21,118.96,9726839
31/10/2014,119.34,119.71,118.83,119.25,6664380
30/10/2014,120.32,120.46,119.51,119.56,2416049
29/10/2014,118.96,119.82,118.42,119.46,9106612
28/10/2014,119.48,119.65,119.08,119.19,5141976
27/10/2014,119.89,120.27,119.66,119.94,3392161
24/10/2014,119.93,120.41,119.47,119.72,5704911
23/10/2014,120.04,120.18,119.06,119.6,10936825
22/10/2014,120.47,120.85,120.22,120.67,9262018
21/10/2014,120.84,121.24,120.53,120.54,9758010
20/10/2014,121.78,121.85,120.94,121.51,7742600
17/10/2014,121.19,121.71,120.48,121.07,8524257
16/10/2014,124.12,124.13,121.44,121.75,18098188
15/10/2014,124.58,127.68,121.84,122.53,37408948
14/10/2014,121.31,121.78,120.68,121.57,11285617
13/10/2014,120.16,121.17,120.05,120.78,6452384
10/10/2014,119.52,120.08,119.31,120.05,8778325
09/10/2014,119.27,119.67,118.78,118.87,10293812
08/10/2014,119.45,119.52,118.51,119.39,9391292
07/10/2014,118.31,119.43,118.18,119.36,8841306
06/10/2014,117.62,118.19,117.36,117.77,4486451
03/10/2014,117,117.77,116.83,117.7,8561520
02/10/2014,117.83,118.2,117.14,117.2,8253062
01/10/2014,116.89,118.26,116.83,118.23,17194898
30/09/2014,116.66,117.04,116.13,116.27,7277543
29/09/2014,117,117.17,116.66,116.93,6791793
26/09/2014,116.02,116.29,115.62,116,7800462
25/09/2014,115.31,116.18,115.31,116.17,8949883
24/09/2014,115.29,115.55,114.64,114.81,5223623
23/09/2014,114.91,115.47,114.77,115.45,6365250
22/09/2014,114.66,115.04,114.44,114.74,6617434
19/09/2014,113.58,114.68,113.2,114.6,13237138
18/09/2014,113.18,113.48,112.85,113.16,7031549
17/09/2014,113.53,113.83,112.73,112.8,12917553
16/09/2014,113.61,113.86,113.08,113.09,9305931
15/09/2014,113.85,114.07,113.36,113.55,5513040
12/09/2014,113.69,113.92,113.22,113.38,11115097
11/09/2014,115.26,115.54,114.57,114.58,9274904
10/09/2014,114.97,115.12,114.79,114.96,8729422
09/09/2014,115.49,115.89,115.45,115.69,5355366
08/09/2014,116.41,116.63,115.45,115.78,9331233
05/09/2014,116.44,116.6,115.44,115.73,6886317
04/09/2014,116.62,116.88,115.93,115.95,12534367
03/09/2014,116.4,117.38,116.31,117.38,6554847
02/09/2014,117.28,117.38,116.7,116.73,10506576
29/08/2014,118.92,119.43,118.75,119.05,8513461
28/08/2014,119.13,119.37,118.67,118.97,9463642
27/08/2014,117.7,118.41,117.4,118.35,7266000
26/08/2014,117.94,117.99,117.21,117.35,5487657
25/08/2014,117.45,117.78,117.21,117.73,5764713
22/08/2014,116.74,117.43,116.21,117.29,10149859
21/08/2014,116.07,116.76,116.02,116.64,6791654
20/08/2014,116.04,116.11,115.57,115.99,7277519
19/08/2014,117.08,117.15,115.98,116.18,5936871
18/08/2014,117.21,117.3,116.39,116.54,7595663
15/08/2014,116.71,118.36,116.69,117.71,17606660
14/08/2014,115.93,116.5,115.39,116.44,9028616
13/08/2014,114.87,115.52,114.78,115.51,8210542
12/08/2014,115.41,115.44,114.73,114.76,8125463
11/08/2014,115.65,115.82,115.29,115.51,6669325
08/08/2014,115.93,116.42,115.38,115.52,9536664
07/08/2014,114.84,115.77,114.57,115.77,9750472
06/08/2014,115.47,115.47,114.6,114.7,7289215
05/08/2014,114.07,114.8,113.68,114.63,8037302
04/08/2014,114.53,114.81,114.26,114.26,5183753
01/08/2014,113.58,114.87,113.05,114.56,14951150
31/07/2014,113.53,114.58,113.47,113.98,18254147
30/07/2014,115.15,115.38,114.17,114.32,12260525
29/07/2014,115.87,116.07,115.42,115.93,6579517
28/07/2014,115.59,115.9,115.12,115.51,5138315
25/07/2014,115.34,115.68,115.16,115.67,7043382
24/07/2014,114.52,114.58,114.25,114.32,6608996
23/07/2014,115.51,115.63,115.17,115.18,3490746
22/07/2014,115.09,115.46,114.65,115.33,5753405
21/07/2014,115.01,115.63,115.01,115.09,5726280
18/07/2014,114.88,114.96,114.11,114.52,6678134
17/07/2014,114.23,115.05,113.94,114.89,10906396
16/07/2014,113,113.58,112.94,113.46,4615817
15/07/2014,112.83,113.47,112.5,112.86,7720027
14/07/2014,113.28,113.41,112.93,113.09,4743333
11/07/2014,113.35,113.68,113.28,113.58,4676510
10/07/2014,113.54,113.66,112.82,112.86,7196938
09/07/2014,112.66,113.14,112.38,112.83,6395169
08/07/2014,112.24,112.86,112.24,112.74,6353288
07/07/2014,111.27,111.81,111.23,111.49,5928870
03/07/2014,110.38,110.86,110.34,110.68,6173946
02/07/2014,111.63,111.67,110.97,111.08,9383047
01/07/2014,112.5,112.74,112.2,112.28,8019205
30/06/2014,113.56,113.8,113.09,113.52,5593063
27/06/2014,113.68,113.82,113.17,113.24,7216735
26/06/2014,113.21,113.8,113.21,113.41,6628920
25/06/2014,113.1,113.36,112.69,112.87,5699273
24/06/2014,112.15,112.65,111.82,112.58,9698714
23/06/2014,112.08,112.18,111.41,111.45,5822220
20/06/2014,110.97,111.8,110.9,111.8,7319071
19/06/2014,112.51,112.56,110.74,110.96,14217289
18/06/2014,111.8,112.76,111.56,112.4,11256460
17/06/2014,112.07,112.09,111.48,111.54,6669215
16/06/2014,112.21,112.63,112.1,112.43,5184901
13/06/2014,111.57,112.62,111.53,112.15,5413846
12/06/2014,111.3,112.35,111,112.21,9775925
11/06/2014,111.26,111.54,110.85,111.22,5575789
10/06/2014,111.04,111.27,110.83,111.02,5990158
09/06/2014,111.45,111.64,111.2,111.43,5167639
06/06/2014,112.13,112.41,111.49,111.59,7832984
05/06/2014,111.13,111.97,111.02,111.59,6915766
04/06/2014,111.76,111.82,111.27,111.54,7884222
03/06/2014,112.41,112.54,111.51,111.57,12694684
02/06/2014,113.04,113.68,112.55,112.96,11728400
30/05/2014,113.96,114.4,113.81,114.1,6519281
29/05/2014,114.87,115.19,114.13,114.15,10692041
28/05/2014,114.1,114.84,114.09,114.76,10360973
27/05/2014,112.85,113.4,112.4,113.36,6659270
23/05/2014,112.52,112.91,112.45,112.7,3835231
22/05/2014,112.26,112.4,111.79,112.1,6495711
21/05/2014,112.22,112.4,111.87,112.26,8225046
20/05/2014,112.6,113.48,112.59,112.95,6549776
19/05/2014,113.93,113.96,112.62,112.7,7403492
16/05/2014,113.61,114,113.42,113.54,5019196
15/05/2014,113.78,114.41,113.6,113.86,12627912
14/05/2014,112.63,113.23,112.56,112.96,8853212
13/05/2014,111.44,111.75,111.33,111.75,5501018
12/05/2014,111.01,111.13,110.54,110.79,4564276
09/05/2014,111.53,111.81,110.98,111.24,6000569
08/05/2014,112.34,112.76,111.46,111.6,10878828
07/05/2014,112.31,112.57,111.94,112.08,8199164
06/05/2014,112.11,112.7,112.04,112.48,6522638
05/05/2014,112.76,112.81,111.89,112.03,8042997
02/05/2014,111.54,113.1,111.3,112.71,12702096
01/05/2014,110.88,112.08,110.84,112.02,11558661
30/04/2014,110.72,111.26,110.38,111.1,7721499
29/04/2014,110.17,110.73,110.04,110.64,5235169
28/04/2014,111.11,111.28,110.55,110.79,7606297
25/04/2014,111.49,111.99,111.32,111.33,5976534
24/04/2014,110.45,111.21,110.45,111.17,6337810
23/04/2014,110.6,111.05,110.53,110.96,5748971
22/04/2014,109.66,110.49,109.61,110.33,5748723
21/04/2014,110.37,110.62,109.84,109.96,4316275
17/04/2014,111.37,111.45,109.7,110.05,8622740
16/04/2014,110.43,111.27,110.38,111.27,5523220
15/04/2014,110.61,111.51,110.35,111.13,7752014
14/04/2014,110.48,110.7,110.3,110.44,4142596
11/04/2014,110.54,110.79,110.13,110.73,10267141
10/04/2014,108.92,110.22,108.9,109.84,12706388
09/04/2014,108.88,109.35,108.64,108.83,5771491
08/04/2014,109.03,109.47,108.72,109.37,4213806
07/04/2014,108.62,109.29,108.6,109.11,7562895
04/04/2014,107.87,108.69,107.85,108.46,8977484
03/04/2014,107.52,107.94,107.44,107.74,4937393
02/04/2014,107.39,107.55,107.17,107.27,6887212
01/04/2014,108.26,108.36,107.84,107.89,9067266
31/03/2014,108.74,111.07,108.34,109.1,7488392
28/03/2014,109.86,109.89,109.02,109.37,6027026
27/03/2014,109.64,110.39,109.42,109.99,9773185
26/03/2014,108.55,109.48,108.48,109.44,7147736
25/03/2014,108.41,108.82,108.17,108.59,5032172
24/03/2014,108.05,109.09,107.95,109,7537423
21/03/2014,107.41,108.32,107.37,108.23,8986860
20/03/2014,107.09,107.63,106.99,107.07,5224411
19/03/2014,107.92,107.98,106.81,107.26,11557635
18/03/2014,107.68,108.15,107.6,108.1,4819536
17/03/2014,108.18,108.3,107.67,107.71,7382327
14/03/2014,108.97,108.98,108.32,108.52,9238004
13/03/2014,106.7,108.53,106.65,108.5,11815519
12/03/2014,106.92,107.26,106.78,107.06,6430504
11/03/2014,105.98,106.34,105.78,106.32,3815873
10/03/2014,105.94,106.11,105.78,106.04,3744495
07/03/2014,105.64,106.17,105.6,105.89,8270425
06/03/2014,106.76,106.97,106.52,106.56,7418274
05/03/2014,107.34,107.78,107.2,107.62,4798744
04/03/2014,108.35,108.35,107.36,107.39,8068066
03/03/2014,108.88,109.18,108.64,109.03,11094175
28/02/2014,108.28,108.74,107.78,108.57,8463065
27/02/2014,108.28,108.56,108.1,108.51,5394718
26/02/2014,107.31,107.92,107.24,107.92,7226557
25/02/2014,106.91,107.36,106.89,107.35,6225905
24/02/2014,106.7,106.74,106.17,106.4,3816733
21/02/2014,105.95,106.68,105.95,106.67,5250670
20/02/2014,106.32,106.63,105.69,106.11,5103383
